,KRP461
ENSG00000270240,0.005365257
ENSG00000270249,0.0075189625
IGKV3OR2-5,0.0
H4C15,0.0
ENSG00000270277,0.0
ENSG00000270279,0.0
ENSG00000270299,0.0
ENSG00000270302,0.0
BORCS7-ASMT,0.02423326
IGHV3OR16-11,0.0
ENSG00000270321,0.0
SMC2-DT,0.0009815668
PPIAL4H,0.0
IGHV1OR15-4,0.0
ENSG00000270361,0.00044714456
HMGN3-AS1,0.006573627
ENSG00000270372,0.0
HEATR9,0.005051522
ENSG00000270380,0.0
ENSG00000270403,0.00013996102
ENSG00000270412,0.0
IGKV2OR2-7,0.0
IGHD4OR15-4B,0.0
ENSG00000270457,0.00062483136
ENSG00000270460,0.0005953312
ENSG00000270462,0.001582582
IGHV3OR16-12,0.0
IGHV3OR16-9,0.0
IGHV3-29,0.0
ENSG00000270482,0.0
ENSG00000270487,0.0
ENSG00000270504,0.005218599
IGHV1OR15-1,0.0
ENSG00000270522,0.0010563023
ENSG00000270540,0.0061254543
LINC01235,0.00044662872
IGHV3-30,0.0
ENSG00000270557,0.0
FOXP1-DT,0.0
ENSG00000270571,0.06767995
ENSG00000270574,0.0
ENSG00000270589,0.0005758326
PRAMEF5,0.0
LEISA1,0.0
URGCP-MRPS24,0.0016769695
ENSG00000270638,0.0015276434
ENSG00000270659,0.00049100426
ENSG00000270661,0.0
YTHDF3-DT,0.0042876317
ENSG00000270681,0.0
IGHV1OR15-6,0.0
ENSG00000270697,0.0
ENSG00000270720,0.0014174812
ENSG00000270725,0.007814998
IGKV2OR2-1,0.0
FBXW7-AS1,0.0
ENSG00000270755,0.0006797886
HSPE1-MOB4,0.005899174
ENSG00000270760,0.0076022446
CD2AP-DT,0.029871473
GAS2L2,0.0
ENSG00000270777,0.0
ENSG00000270792,0.09873346
RPS10-NUDT3,0.011010658
C17orf50,0.0
LINC00221,0.0
ENSG00000270823,0.0012905754
IGHD5OR15-5B,0.0
ENSG00000270828,0.0
ENSG00000270829,0.0
IGHV3OR16-6,0.0
ENSG00000270866,0.0
ZNF30-AS1,0.0041597714
H4C14,0.0006448686
ENSG00000270883,0.0
RASL10B,0.0
ENSG00000270919,0.0
ENSG00000270933,0.0002623995
ENSG00000270937,0.0022030424
CT45A9,0.0
ENSG00000270947,0.0015265736
ENSG00000270951,0.0
ENSG00000270953,0.0015768551
ENSG00000270956,0.0
LPP-AS2,0.010300125
IGHD5OR15-5A,0.0
MAP2K5-DT,0.00273668
ENSG00000270972,0.0
ENSG00000270977,0.0009460894
ENSG00000270988,0.0
ENSG00000270996,0.0
IGKV1OR2-118,0.0
ENSG00000271011,0.0
IGKV2OR2-7D,0.0
ENSG00000271032,0.0014614165
TMEM242-DT,0.0
ENSG00000271046,0.0
SLC4A8-AS1,0.0
CTAGE15,0.0064299353
NAMA,0.0
TLCD4-RWDD3,0.016233087
IGLCOR22-2,0.0
LINC03067,0.003123451
IGHV3OR16-8,0.0
ITGB8-AS1,0.0056346506
IGLVIVOR22-1,0.0
ENSG00000271141,0.0
ENSG00000271148,0.00047359688
ENSG00000271151,0.0030164658
ENSG00000271155,0.006004417
LINC00904,0.0
ENSG00000271172,0.0
IGHV3OR16-13,0.0
ENSG00000271185,0.0035338083
ENSG00000271192,0.0
PATJ-DT,0.00888113
ENSG00000271201,0.0
ENSG00000271208,0.0
LINC01050,0.0
ENSG00000271218,0.01798259
ENSG00000271228,0.0
ENSG00000271234,0.0
ENSG00000271239,0.0
ENSG00000271252,0.0
ENSG00000271265,0.0018643839
UGT2A2,0.0
IGHV1OR15-3,0.0
SRXN1,0.00021633311
ENSG00000271314,0.0
IGHD4OR15-4A,0.0
ENSG00000271320,0.0
CTAGE6,0.0
ENSG00000271327,0.0070008785
LINC02104,0.0
CCNY-AS1,0.11595308
IGHD1OR15-1A,0.0
ENSG00000271344,0.0036654924
IGKV1OR2-9,0.0
USP6NL-AS1,0.0
ENSG00000271366,0.00047198575
ENSG00000271367,0.0
PYGO2-AS1,0.006431283
ENSG00000271382,0.007040285
ENSG00000271384,0.0
C1orf21-DT,0.0
ENSG00000271390,0.0
LINC02336,0.0
ENSG00000271398,0.0
ENSG00000271401,0.0
IGKV2OR2-2,0.0
ENSG00000271420,0.007139447
NBPF10,0.010229086
ENSG00000271427,0.0034642904
CT45A2,0.0
ENSG00000271522,0.0
LINC02427,0.01490671
ENSG00000271551,0.005479177
ENSG00000271553,0.015787946
ENSG00000271554,0.044149395
LINC02333,0.0009955195
PPIAL4E,0.0
IGKV1OR2-6,0.0
PRKACB-DT,0.009254421
ENSG00000271579,0.0
LINC02550,0.03094147
IGHV3OR16-7,0.0
SLC46A2-AS1,0.0027536193
PDCD6IP-DT,0.0027559947
IRF2-DT,0.0
ENSG00000271653,0.0
ENSG00000271659,0.0021140126
ENSG00000271670,0.0011392564
ENSG00000271698,0.00053392566
ENSG00000271709,0.0
FAM169A-AS1,0.0010637816
ENSG00000271715,0.0028387567
ENSG00000271716,0.0018822938
ENSG00000271717,0.060992073
MROH7-TTC4,0.046007443
ENSG00000271727,0.00249503
ENSG00000271730,0.0012406805
ENSG00000271732,0.0
LINC02772,0.0
ENSG00000271741,0.0005023839
ENSG00000271742,0.0002767031
ENSG00000271743,0.0023624736
ENSG00000271746,0.005212082
ENSG00000271752,0.0
ENSG00000271754,0.0017941921
ENSG00000271755,0.001800323
ENSG00000271758,0.043129053
ENSG00000271761,0.0076878485
ENSG00000271763,0.0034145168
ENSG00000271766,0.0
ENSG00000271771,0.0
ENSG00000271774,0.023311934
ENSG00000271776,0.0
ENSG00000271780,0.008257963
ENSG00000271781,0.0066465973
TP53RK-DT,0.0011451113
ENSG00000271787,0.012923583
ENSG00000271789,0.059629284
ENSG00000271793,0.021684354
ENSG00000271795,0.0062391064
ENSG00000271797,0.0
ENSG00000271803,0.0
ENSG00000271806,0.006722154
ENSG00000271810,0.0
ENSG00000271811,0.0
ENSG00000271820,0.0
ENSG00000271821,0.0
SMIM32,0.035930082
ENSG00000271825,0.04217337
PLS3-AS1,0.089490876
ENSG00000271828,0.0008576395
ENSG00000271830,0.0
ENSG00000271843,0.0
SYNPO2L-AS1,0.028485466
MAN2A1-DT,0.0
LINC02343,0.27639943
ENSG00000271855,0.0035710705
LINC01215,0.0
ENSG00000271857,0.0
ENSG00000271860,0.06959478
ENSG00000271862,0.00048092072
ENSG00000271868,0.0009239419
ENSG00000271871,0.0013834382
ENSG00000271882,0.0
JARID2-DT,0.00046524004
C2orf74-AS1,0.003860527
ENSG00000271892,0.0
ENSG00000271893,0.004569382
ENSG00000271897,0.001729094
ENSG00000271901,0.0011291305
TAGAP-AS1,0.15715657
ENSG00000271914,0.0
ENSG00000271916,0.0041812533
ENSG00000271918,0.0040641446
ENSG00000271926,0.0
ENSG00000271930,0.0
PNRC1-DT,0.0010190626
ENSG00000271933,0.0
ENSG00000271936,0.0
ENSG00000271937,0.0042663435
ENSG00000271938,0.0
TPM4P2,0.00094069296
ENSG00000271945,0.032543655
ENSG00000271949,0.0046339505
LINC01954,0.0
ENSG00000271958,0.0006246524
ENSG00000271963,0.0035802335
ENSG00000271964,0.0
ARFGEF1-DT,0.0011294762
ENSG00000271967,0.00081305235
ENSG00000271969,0.0005092854
ENSG00000271971,0.0118033895
ENSG00000271976,0.008747681
ENSG00000271978,0.008368519
ENSG00000271980,0.00889188
ENSG00000271981,0.0
ENSG00000271983,0.0017307115
ENSG00000271984,0.0
ENSG00000271989,0.0
TTC32-DT,0.0008256209
ENSG00000271992,0.00066715543
ENSG00000271993,0.0021773337
ENSG00000271996,0.09125794
ENSG00000271998,0.0
LINC02973,0.0
ENSG00000272004,0.011318898
ENSG00000272008,0.006702696
ENSG00000272010,0.0022150923
ENSG00000272021,0.00035255763
AFF4-DT,0.0005414903
ENSG00000272024,0.00051982503
ENSG00000272027,0.0034013859
ANKRD34A,0.0023466027
ENSG00000272037,0.0
ENSG00000272043,0.0
ENSG00000272046,0.0
ENSG00000272050,0.0
ENSG00000272056,0.0
ANKH-DT,0.0049201306
BCAN-AS1,0.0
ENSG00000272071,0.0
ENSG00000272072,0.0010003865
ENSG00000272076,0.003138403
ENSG00000272077,0.0014733766
ENSG00000272078,0.044460014
ENSG00000272079,0.0010990059
FCHO2-DT,0.0
ENSG00000272087,0.0
ENSG00000272088,0.0012367221
ENSG00000272092,0.0038755988
ENSG00000272094,0.0
TMEM14B-DT,0.0006483512
ENSG00000272100,0.0013097528
ENSG00000272103,0.00067324477
ENSG00000272104,0.0021022053
ENSG00000272108,0.0041926205
ENSG00000272109,0.00643135
ENSG00000272112,0.0023757908
ENSG00000272114,0.0068132826
ENSG00000272115,0.0014368378
ENSG00000272121,0.0020451485
ENSG00000272123,0.0003182438
ENSG00000272128,0.0
ENSG00000272129,0.0044126497
ENSG00000272130,0.0011520555
LINC01607,0.007324448
ENSG00000272139,0.0
ENSG00000272140,0.03870465
ENSG00000272141,0.06417085
LYRM4-AS1,0.0020756156
ENSG00000272144,0.004346681
NFYC-AS1,0.0115839355
ENSG00000272148,0.0
ENSG00000272149,0.0017695396
ENSG00000272153,0.0
ENSG00000272154,0.012095808
ENSG00000272156,0.0
ENSG00000272157,0.0
ENSG00000272158,0.0
ENSG00000272159,0.0011681691
ENSG00000272162,0.02604236
ENSG00000272163,0.00029809377
ENSG00000272167,0.0004547698
CASC15,0.32803097
KLC4-AS1,0.0011832525
ENSG00000272172,0.0035487008
ENSG00000272173,0.0
ENSG00000272175,0.0
ENSG00000272180,0.0732511
ENSG00000272181,0.003187702
ENSG00000272182,0.0032024484
ENSG00000272183,0.0
VPS11-DT,0.005471611
MAP7-AS1,0.0
PDE7A-DT,0.0
ENSG00000272195,0.0073554954
ENSG00000272202,0.0
ENSG00000272203,0.0
POU2F1-DT,0.0010710042
ENSG00000272209,0.0033492406
ENSG00000272217,0.0011425717
MICA-AS1,0.010506926
ENSG00000272223,0.00540988
ENSG00000272226,0.0
ENSG00000272234,0.00021924356
ENSG00000272236,0.0
ENSG00000272239,0.0006809317
ENSG00000272243,0.0076613845
ENSG00000272247,0.001982606
ENSG00000272248,0.0
ENSG00000272249,0.0
ENSG00000272254,0.0
ENSG00000272255,0.00040618845
LINC01749,0.003023731
ENSG00000272263,0.0
ENSG00000272264,0.0
ENSG00000272265,0.0
IER3-AS1,0.001823362
ARGLU1-DT,0.0
ENSG00000272275,0.0004392476
ENSG00000272277,0.0075333477
ENSG00000272279,0.0
ENSG00000272293,0.00180439
ENSG00000272297,0.06791721
ENSG00000272305,0.029388458
ENSG00000272312,0.00067943183
ENSG00000272320,0.0007952434
ENSG00000272321,0.0
TTC23L-AS1,0.0018067737
DAP-DT,0.0013564561
ENSG00000272328,0.0
ENSG00000272329,0.0
ENSG00000272334,0.00065296295
ENSG00000272335,0.012061243
ENSG00000272338,0.0046786466
LINC01115,0.0
ENSG00000272343,0.0032648356
ENSG00000272347,0.0004649591
ENSG00000272360,0.0
ENSG00000272361,0.0002615371
ENSG00000272362,0.0
ENSG00000272366,0.0011565726
ENSG00000272371,0.0
ENSG00000272372,0.0
SCUBE3-AS1,0.006506621
ENSG00000272375,0.001437615
ENSG00000272379,0.0
LINC02664,0.002260259
ENSG00000272384,0.0009660378
ENSG00000272396,0.0009967437
ENSG00000272397,0.0
ENSG00000272402,0.00038888585
ENSG00000272405,0.0
ENSG00000272406,0.00034989163
ENSG00000272410,0.003294997
ENSG00000272411,0.001017197
FAM47E-STBD1,0.01132175
ENSG00000272417,0.0010683176
ENSG00000272425,0.0
ENSG00000272426,0.00040573158
ENSG00000272428,0.0
LINC02637,0.003992971
ZNF454-DT,0.00045660717
ENSG00000272432,0.0010834745
ENSG00000272434,0.003938793
ENSG00000272438,0.007267583
ENSG00000272442,0.003487337
MRPL20-DT,0.005959863
ENSG00000272456,0.0
ENSG00000272457,0.0
FAM193B-DT,0.0006108842
ENSG00000272461,0.013379535
LINC02980,0.00924054
ENSG00000272473,0.00039085
ENSG00000272476,0.00059864414
ENSG00000272478,0.0
ENSG00000272479,0.0
ENSG00000272483,0.0
ENSG00000272485,0.0
ENSG00000272491,0.0031014392
ENSG00000272498,0.0
ENSG00000272502,0.0021843803
ENSG00000272505,0.04608495
ENSG00000272506,0.001670247
ENSG00000272509,0.0011702307
ENSG00000272510,0.0038839376
CFAP206,0.0
ENSG00000272516,0.0
BTF3-DT,0.00054090505
ENSG00000272529,0.0
ENSG00000272537,0.000995026
ENSG00000272540,0.0
ENSG00000272542,0.00064390874
ENSG00000272545,0.0
LINC02538,0.004324197
ENSG00000272554,0.001862609
ENSG00000272555,0.0051252125
ENSG00000272558,0.051444136
H3-3A-DT,0.0019249135
ENSG00000272563,0.0013636057
ENSG00000272566,0.0
CPVL-AS2,0.12362314
ENSG00000272572,0.0029021522
MUSTN1,0.0
LINC02098,0.001076271
ENSG00000272576,0.0012445423
ENSG00000272582,0.0024055124
ENSG00000272588,0.012444079
ZSWIM8-AS1,0.0
ENSG00000272597,0.0
ENSG00000272599,0.007741218
ENSG00000272600,0.0017615805
EFCAB10-AS1,0.0011165375
ENSG00000272609,0.0030032569
ENSG00000272617,0.0
FAM131B-AS1,0.0
AFAP1-AS1,0.0
ENSG00000272622,0.010856001
ENSG00000272625,0.0
ENSG00000272626,0.0
ENSG00000272630,0.0058997315
ENSG00000272631,0.0032759372
ENSG00000272632,0.0026845292
ENSG00000272638,0.0035469066
ENSG00000272642,0.0004553059
ENSG00000272646,0.000789439
ENSG00000272647,0.010420793
ENSG00000272656,0.00031029104
ENSG00000272660,0.0
ENSG00000272661,0.016362527
TIMMDC1-DT,0.0013175501
KLHDC7B-DT,0.00068859634
ENSG00000272668,0.028815666
ENSG00000272672,0.0023083382
PCDHB16,0.0018847196
HNRNPD-DT,0.015399779
ENSG00000272678,0.0024559705
FAM223B,0.0
ENSG00000272682,0.0
LINC02018,0.06153223
ENSG00000272691,0.00052720174
ENSG00000272692,0.007652997
NUPR2P1,0.0
ENSG00000272694,0.0
GAS6-DT,0.007395113
ENSG00000272696,0.0019776325
ENSG00000272699,0.0
MESTIT1,0.00044011962
ENSG00000272703,0.0
ENSG00000272707,0.0
ENSG00000272710,0.0
HK2-DT,0.0
ENSG00000272715,0.0001488152
SLC30A6-DT,0.0040585743
ENSG00000272717,0.0
ENSG00000272719,0.0008405553
EIF2B5-DT,0.00061412156
LINC02266,0.0
ENSG00000272729,0.0
ENSG00000272733,0.12145498
ENSG00000272735,0.0011192929
ENSG00000272741,0.0018829049
ENSG00000272742,0.022693254
ENSG00000272744,0.00046954572
ENSG00000272745,0.0009941503
ENSG00000272748,0.0
ENSG00000272760,0.0
LINC03057,0.014941209
ENSG00000272764,0.0
JMJD1C-AS1,0.0010816699
ENSG00000272768,0.001602447
ENSG00000272769,0.004817593
ENSG00000272770,0.0
ENSG00000272772,0.01978988
ENSG00000272774,0.00095115195
ENSG00000272777,0.0010755183
ENSG00000272783,0.0
ENSG00000272784,0.000522339
ENSG00000272787,0.0
ENSG00000272791,0.0016894831
GAR1-DT,0.002376407
ENSG00000272797,0.0
ENSG00000272798,0.0
ENSG00000272799,0.0015413101
ENSG00000272800,0.002947782
KRTAP10-7,0.0
ENSG00000272807,0.01723077
ENSG00000272810,0.003666555
ENSG00000272814,0.0
ENSG00000272817,0.0
ENSG00000272821,0.014396918
ENSG00000272822,0.022263907
ENSG00000272823,0.0
ENSG00000272824,0.0015346822
ENSG00000272825,0.0012364695
ENSG00000272829,0.0010582966
ENSG00000272832,0.0
ENSG00000272834,0.0
ENSG00000272836,0.0
ENSG00000272839,0.0
MAP3K4-AS1,0.00029617143
ENSG00000272842,0.0014933019
ENSG00000272843,0.0017231756
ENSG00000272844,0.0006483512
ENSG00000272848,0.001045638
ENSG00000272849,0.00091748015
ENSG00000272851,0.00084178767
SUV39H2-DT,0.001635211
ENSG00000272854,0.00051030004
ENSG00000272855,0.0010235107
SCPPPQ1,0.0
ENSG00000272861,0.0004577806
ENSG00000272862,0.0010757387
ENSG00000272864,0.0044697933
ENSG00000272865,0.010792795
ENSG00000272866,0.0009579828
ENSG00000272871,0.0023635551
ENSG00000272874,0.0
ENSG00000272885,0.000546422
ENSG00000272892,0.0009961146
MIOS-DT,0.046841584
ENSG00000272895,0.0
ENSG00000272896,0.0077176387
ENSG00000272897,0.00046547438
SPMIP1,0.00205818
TBC1D8-AS1,0.010240802
ENSG00000272905,0.0014099904
ENSG00000272906,0.005483822
ENSG00000272908,0.0005140022
ENSG00000272909,0.0
ENSG00000272910,0.0004996906
ENSG00000272911,0.0005644552
ENSG00000272912,0.0010050979
LINC03052,0.000421216
ENSG00000272915,0.0011927185
ENSG00000272916,0.001741491
ENSG00000272918,0.014193912
hsa-mir-1253,0.0
ENSG00000272921,0.003776268
ENSG00000272927,0.00627392
LRRC8D-DT,0.003652907
ENSG00000272936,0.00052239926
ENSG00000272942,0.0
ENSG00000272944,0.0013564816
ENSG00000272950,0.0
ENSG00000272958,0.0
ENSG00000272966,0.00026361094
ENSG00000272967,0.0006685092
ENSG00000272969,0.0004985458
ENSG00000272970,0.0
ENSG00000272973,0.0
MYHAS,0.0076024258
ENSG00000272982,0.0018200974
ENSG00000272983,0.0
ENSG00000272984,0.0
ENSG00000272986,0.0056739505
ENSG00000272988,0.0
LINC02012,0.0021890544
ENSG00000272990,0.0063870265
ENSG00000272991,0.0020430882
ENSG00000272995,0.0002480302
PFKP-DT,0.0034212908
ARHGEF2-AS2,0.0012103659
ARL2-SNX15,0.009192238
ENSG00000273006,0.0
ENSG00000273007,0.0026617432
ENSG00000273010,0.0
ENSG00000273011,0.0020815902
ENSG00000273012,0.0
ENSG00000273013,0.0
ENSG00000273014,0.0037522586
ENSG00000273025,0.021305053
ENSG00000273026,0.0016880675
DGCR5,0.0036186408
CYP4F33P,0.0
ENSG00000273044,0.0
C2orf15,0.0
ENSG00000273047,0.010471462
ENSG00000273049,0.0006645694
ENSG00000273055,0.006415379
ENSG00000273056,0.0
ENSG00000273059,0.0012668521
CDC37L1-DT,0.015393459
RALGPS2-AS1,0.0008731644
ENSG00000273063,0.0
ENSG00000273064,0.007881903
ENSG00000273068,0.0
ENSG00000273069,0.0
ENSG00000273073,0.0002767031
ENSG00000273076,0.0
ENSG00000273077,0.0012653439
GRIN2B,0.018657995
ENSG00000273080,0.002194985
LARGE1-AS1,0.0040372624
LINC03073,0.0049982634
ENSG00000273088,0.015141131
ENSG00000273090,0.0005092854
ENSG00000273091,0.0
ENSG00000273093,0.0
ENSG00000273098,0.0
ENSG00000273104,0.0
PPM1B-DT,0.001591805
ENSG00000273107,0.0009878604
ENSG00000273108,0.0029121593
ENSG00000273110,0.0
LYPD4,0.0
ENSG00000273113,0.0017014388
ENSG00000273115,0.0
INSIG1-DT,0.0029648081
ENSG00000273124,0.0
LINC01990,0.0039495793
PACERR,0.00050522067
ENSG00000273132,0.0
ENSG00000273133,0.0018152589
NBPF26,0.05223339
SELENOO-AS1,0.006360869
ENSG00000273139,0.003044965
ENSG00000273141,0.0042707752
LINC02604,0.018742915
DUSP5-DT,0.0031393375
ENSG00000273145,0.0013503456
LCDR,0.012647297
ENSG00000273149,0.001065233
ENSG00000273151,0.014596465
ENSG00000273153,0.0031788193
ENSG00000273154,0.00046449172
ENSG00000273155,0.0
ENSG00000273160,0.0
ENSG00000273162,0.00034810358
ENSG00000273165,0.0009975291
ENSG00000273167,0.001146729
ENSG00000273171,0.0
LINC02091,0.00055582833
ENSG00000273174,0.0
ENSG00000273175,0.0
ENSG00000273176,0.001275554
ENSG00000273177,0.0
ENSG00000273179,0.004737635
ENSG00000273180,0.0
ENSG00000273183,0.0022796725
ENSG00000273188,0.005042027
ENSG00000273192,0.0012027309
ENSG00000273196,0.0
ENSG00000273198,0.0
ENSG00000273199,0.0030818668
ENSG00000273204,0.007855753
ENSG00000273209,0.003017082
ENSG00000273210,0.0010506134
ENSG00000273212,0.0010356761
ENSG00000273214,0.0
ENSG00000273217,0.004829513
ENSG00000273218,0.0014874463
ENSG00000273219,0.0002480302
ENSG00000273230,0.0062462217
ENSG00000273233,0.0
TMEM271,0.0
ENSG00000273240,0.0036190543
ENSG00000273243,0.0
ENSG00000273245,0.00047354822
ENSG00000273248,0.030342856
WDR5-DT,0.001912092
TRABD-AS1,0.01393084
LINC02928,0.0
ENSG00000273258,0.0006658078
ENSG00000273259,0.0131815
ENSG00000273261,0.001722198
ENSG00000273264,0.0007433035
CNNM3-DT,0.001037904
ENSG00000273267,0.0
ENSG00000273269,0.006974797
ENSG00000273271,0.00021633311
ENSG00000273272,0.0
ZBTB8B,0.0
ENSG00000273275,0.00073998165
ENSG00000273287,0.0
ENSG00000273291,0.0168967
ENSG00000273293,0.0020552815
C1QTNF3-AMACR,0.4272017
ENSG00000273295,0.010665584
ENSG00000273300,0.0020085922
ENSG00000273305,0.0
ENSG00000273306,0.0040240264
ENSG00000273308,0.0
ENSG00000273312,0.0
RBAKDN,0.0
ENSG00000273321,0.0
ENSG00000273325,0.0
TM4SF19-DYNLT2B,0.001045238
ENSG00000273335,0.0050086067
ENSG00000273341,0.0
ENSG00000273342,0.0
ENSG00000273348,0.0
ENSG00000273355,0.0033544018
LINC02019,0.002985539
ENSG00000273360,0.0014997723
ENSG00000273361,0.0036680459
ENSG00000273362,0.0
ENSG00000273365,0.0
ENSG00000273367,0.00068725226
ENSG00000273369,0.0
SFTPD-AS1,0.0018300934
ENSG00000273375,0.0021846923
ENSG00000273381,0.026693996
TMEM167B-DT,0.010152829
ENSG00000273384,0.0
ENSG00000273387,0.0
ENSG00000273391,0.004551985
ENSG00000273394,0.001542883
LINC01396,0.0074053127
ENSG00000273398,0.033686195
ENSG00000273399,0.0024467986
ENSG00000273402,0.0
ENSG00000273406,0.0
ENSG00000273413,0.0017747217
LINC02725,0.0
ENSG00000273416,0.0
ENSG00000273419,0.0012787252
ENSG00000273424,0.00047693186
ENSG00000273428,0.00038767268
ENSG00000273442,0.0004973526
ENSG00000273443,0.0
ENSG00000273445,0.0
ENSG00000273447,0.0
ENSG00000273448,0.085695334
ENSG00000273449,0.003140458
ENSG00000273450,0.0
ENSG00000273454,0.0013207146
ENSG00000273455,0.00053941575
ENSG00000273461,0.0
ENSG00000273464,0.002590403
ENSG00000273472,0.0020528235
ENSG00000273473,0.00038596237
ENSG00000273474,0.0029284267
ENSG00000273476,0.0
ENSG00000273483,0.00039349069
ENSG00000273485,0.0010402458
ENSG00000273487,0.0019910708
APP-DT,0.01056828
ENSG00000273493,0.0
ENSG00000273507,0.020754423
TBC1D3K,0.0
FOXD4L6,0.0
ENSG00000273521,0.0024329124
ENSG00000273523,0.0007521866
AGBL1,0.072478406
H4C12,0.0
ENSG00000273550,0.0006239377
ENSG00000273551,0.0
ENSG00000273552,0.0023564352
ENSG00000273554,0.0
ENSG00000273558,0.0
ENSG00000273565,0.0
ENSG00000273582,0.0
ENSG00000273590,0.0032191612
ENSG00000273618,0.0
RPS21-DT,0.005584766
ENSG00000273650,0.0004896928
ENSG00000273659,0.0
ENSG00000273664,0.0019156632
ENSG00000273669,0.0
ENSG00000273674,0.027571686
ENSG00000273680,0.0011781008
ENSG00000273687,0.0002690654
CT45A7,0.0
H2BC14,0.0
LHX1,0.5523309
ENSG00000273711,0.0004807698
ENSG00000273734,0.0173957
ENSG00000273747,0.0
ENSG00000273759,0.0
ENSG00000273760,0.0
CEACAM20,0.0011559679
GTF2A1-AS1,0.0043311096
BNAT1,0.011776267
H2BC8,0.00088968035
ENSG00000273805,0.0039881156
LINC02970,0.0007926005
ENSG00000273816,0.0015955671
USP27X,0.0076890434
ENSG00000273821,0.001257873
ENSG00000273824,0.0
ENSG00000273828,0.0204688
ENSG00000273838,0.0
ENSG00000273877,0.0
ENSG00000273891,0.00038227957
ENSG00000273901,0.00035123233
ENSG00000273919,0.0
ENSG00000273920,0.0
ENSG00000273925,0.00058594754
ENSG00000273956,0.0010809142
ENSG00000273958,0.0
IGKV2-40,0.0
ENSG00000273965,0.00045180097
ENSG00000273971,0.00052911276
ENSG00000273972,0.0
GOLGA6L1,0.00081481104
ENSG00000273980,0.0
ENSG00000273982,0.0005655275
H3C8,0.0
ENSG00000273998,0.0011616898
ENSG00000274002,0.003199509
ENSG00000274015,0.0020824017
LINC01138,0.0
ENSG00000274021,0.0
ENSG00000274029,0.0
FAM230J,0.00027830992
INO80B-WBP1,0.0
CASTOR2,0.13331415
ENSG00000274090,0.001017004
ENSG00000274092,0.0
OR4M2,0.0
ENSG00000274104,0.008054332
ENSG00000274124,0.00016245514
ENSG00000274156,0.0011201923
LINC02967,0.013975745
ENSG00000274175,0.0
ENSG00000274177,0.0014073625
H2AB1,0.0
ENSG00000274184,0.00842448
ENSG00000274191,0.0
ENSG00000274198,0.0
ANTXRL,0.0
ENSG00000274213,0.009324508
ENSG00000274215,0.0
ENSG00000274220,0.015266414
HEPFAL,0.0
TBC1D3H,0.0
ENSG00000274227,0.00045048504
ENSG00000274238,0.0
ENSG00000274244,0.0
ENSG00000274248,0.0017978593
ENSG00000274251,0.0
GGTLC3,0.0018820305
SYNGAP1-AS1,0.022232294
ENSG00000274261,0.0
GAGE13,0.0
ENSG00000274276,0.0
ENSG00000274281,0.0062326454
H2BC6,0.014400231
ENSG00000274292,0.011634165
ENSG00000274294,0.0017808669
ENSG00000274315,0.0047440007
LINC02334,0.25302538
ENSG00000274322,0.10353194
ENSG00000274331,0.0
LINC03104,0.07139089
ENSG00000274340,0.0006747338
ENSG00000274341,0.007907135
ZNF658,0.077679485
ENSG00000274363,0.0009755736
ENSG00000274370,0.0019340165
ENSG00000274372,0.0082307765
ENSG00000274373,0.0010528485
ENSG00000274379,0.0
ENSG00000274383,0.013305486
TMEM269,0.0025216346
ENSG00000274387,0.0001488152
TPTE,0.006663146
ENSG00000274400,0.0013465524
ENSG00000274403,0.0
ENSG00000274414,0.0021377625
ENSG00000274415,0.0
TBC1D3D,0.0
ENSG00000274425,0.004037776
ENSG00000274441,0.0013196779
C8orf89,0.0018942715
ENSG00000274447,0.0
LINC01746,0.0
ENSG00000274478,0.0
ENSG00000274492,0.0012441027
ENSG00000274501,0.009798794
ENSG00000274507,0.0
ENSG00000274508,0.0
TBC1D3L,0.0019464823
ENSG00000274515,0.003483487
FAM74A6,0.0
SEBOX,0.0
ENSG00000274554,0.0
ENSG00000274559,0.0
ENSG00000274560,0.00074781507
IGHV2-70,0.0
DGKK,0.016939994
RIMBP3B,0.0
TBC1D3,0.0
H4C6,0.0
ENSG00000274629,0.00213271
ENSG00000274630,0.0
H2BC17,0.0
ENSG00000274653,0.0
LINC02371,0.0
ENSG00000274670,0.0
ENSG00000274678,0.0023258354
ENSG00000274685,0.0
ENSG00000274695,0.0
ENSG00000274698,0.0
ENSG00000274712,0.0072419774
ENSG00000274718,0.0
ENSG00000274723,0.0024001875
KRTAP7-1,0.0
H3C6,0.0031229255
ENSG00000274751,0.004037254
TRBV12-3,0.0
ENSG00000274758,0.00512365
PRAMEF27,0.0
ENSG00000274766,0.0008713504
ENSG00000274776,0.0018477547
ENSG00000274792,0.0
ENSG00000274797,0.00059710373
ENSG00000274798,0.0
TBC1D3B,0.004827082
NPHP3-ACAD11,0.030787108
ENSG00000274818,0.000733395
ENSG00000274825,0.0
LINC01297,0.0
ENSG00000274833,0.0039987946
ENSG00000274834,0.0005799664
BALR6,0.0029168641
MAFIP,0.0009350322
ENSG00000274859,0.00012127677
ENSG00000274863,0.0006755761
ENSG00000274874,0.0
ENSG00000274893,0.012476314
ENSG00000274895,0.001075996
ENSG00000274898,0.0
ENSG00000274904,0.0009510786
ENSG00000274918,0.0018321853
ENSG00000274922,0.00076175935
TBC1D3I,0.0020064113
ENSG00000274937,0.0
ENSG00000274944,0.0
ENSG00000274979,0.0029491975
