,PRE027
RNU2-51P,0.0
RNU2-16P,0.0
Y_RNA,0.0
RNU2-70P,0.0
RNU6-248P,0.0
Y_RNA,0.0
RNU2-8P,0.0
RNU4-55P,0.0
RN7SKP123,0.0
U3,0.0
RNU6-394P,0.0
RNA5SP146,0.0
RN7SKP213,0.0
RNU6-1267P,0.0
RNA5SP38,0.0
RN7SKP119,0.0
RNU4-72P,0.0
RNU6-733P,0.0
RN7SKP120,0.0
Y_RNA,0.0
Y_RNA,0.0
RN7SKP182,0.0
RN7SKP39,0.0
RN7SKP89,0.0
RN7SKP51,0.0
RN7SKP38,0.0
MIR1911,0.0
RN7SKP188,0.0
RNU2-63P,0.02716232
RNU2-7P,0.0016490505
RNU4-64P,0.0
RNY4P29,0.0
RNU4-6P,0.0
RNA5SP328,0.0
RNA5SP229,0.0
RNU6-1190P,0.0
RN7SKP166,0.0
RNA5SP25,0.0
RNU4-46P,0.0
RN7SKP206,0.0
RNU4-53P,0.0
RNU6-684P,0.0
RN7SKP106,0.0
RNU2-40P,0.0
Y_RNA,0.0
RN7SKP121,0.0
RNU6-233P,0.0
RNA5SP144,0.0
RN7SKP212,0.0
RN7SKP91,0.0
RNU2-38P,0.0
RNU4-14P,0.0
RNU6-67P,0.0
RNU6-860P,0.0
RNU4-83P,0.0
RNU6-383P,0.0
RNU2-62P,0.0
RNA5SP225,0.0
RNU4-47P,0.0
RNU2-68P,0.0011090365
RNU4-27P,0.0
RN7SKP286,0.0
MIR1537,0.0
RNA5SP120,0.0
RNA5SP100,0.0
RNA5SP136,0.0
RN7SKP168,0.0
RNU6-321P,0.0
RN7SKP42,0.0
RNA5SP21,0.0
Y_RNA,0.0
RNA5SP59,0.0
RNU6-920P,0.0
RN7SKP136,0.0
RNU6-1086P,0.0
RNU6-565P,0.0
RNU6-1328P,0.0
RNU4-78P,0.0
RN7SKP33,0.0
RN7SKP261,0.0
Y_RNA,0.0
Y_RNA,0.0
RN7SKP29,0.0
RNU6-1068P,0.0
RNU6-1133P,0.0
RN7SKP97,0.0
RNU6-193P,0.0
RNU6-564P,0.0
RNA5SP29,0.0
RNA5SP104,0.0
RNA5SP501,0.0
RNU2-41P,0.0
RNU6-1148P,0.0
RN7SKP205,0.0
RNU6-172P,0.0
RN7SKP284,0.0
SNORD63B,0.0
RNU6-370P,0.0
Y_RNA,0.0
RN7SKP58,0.0
RN7SKP262,0.0
RNA5SP41,0.0
RNA5SP265,0.0
MIR1913,0.0
RNU6-272P,0.0
ENSG00000222966,0.0
RN7SKP8,0.0
RNA5SP222,0.0
RNU6-651P,0.0
RNU2-25P,0.0
RN7SKP228,0.0
RN7SKP94,0.0
RN7SKP167,0.0
RN7SKP216,0.0
RNA5SP127,0.0
RNU2-14P,0.0
RNU5A-5P,0.0
RN7SKP68,0.0
RNU4-22P,0.0
Y_RNA,0.0
RN7SKP259,0.0
RNU2-61P,0.0
RNA5SP184,0.0
SNORD29,0.0
RN7SKP137,0.0
RN7SKP73,0.0
RN7SKP264,0.0
RNA5SP344,0.0
RNU6-1135P,0.0
RNA5SP306,0.0
Y_RNA,0.0
RNU6-55P,0.0
RN7SKP247,0.0
ENSG00000223027,0.0
RNU6-284P,0.0
RN7SKP268,0.0
RN7SKP144,0.0
RN7SKP161,0.0
RNU6-130P,0.0
RNA5SP369,0.0
RNU6-847P,0.0
RN7SKP169,0.0
Y_RNA,0.0
RNU6-1245P,0.0
RNU6-325P,0.0
RN7SKP126,0.0
RNA5SP31,0.0
RNU2-55P,0.0
Y_RNA,0.0
RNA5SP155,0.0
RNU6-602P,0.0
RMRPP5,0.0
RNA5SP115,0.0
RNU5E-9P,0.0
RNU2-72P,0.0
MIR1538,0.0
RNA5SP247,0.0
RN7SKP296,0.0
RN7SKP102,0.0
RN7SKP181,0.0
RNU2-32P,0.0
RN7SKP263,0.0
RN7SKP140,0.0
RNA5SP304,0.0
RN7SKP207,0.0
RNA5SP450,0.0
RN7SKP252,0.0
RN7SKP112,0.0
RNU4-88P,0.0
RNU2-18P,0.0
RNY1P3,0.0
RNA5SP280,0.0
RN7SKP142,0.0
RNA5SP209,0.0
RN7SKP17,0.0
RNU4-61P,0.0
RNA5SP39,0.0
RNU6-373P,0.0
RNU6-1199P,0.0
Y_RNA,0.0
RNU6-177P,0.0
RN7SKP100,0.0
RNU6-293P,0.0
RNU6-1001P,0.0
RNU2-22P,0.0
RN7SKP297,0.0
RNA5SP221,0.0
RNU6-1217P,0.0
RNU4-74P,0.0
RNU6-607P,0.0
RNU6-938P,0.0
Y_RNA,0.0
RN7SKP192,0.0
SNORD71,0.0
RNU6-1054P,0.0
RN7SKP270,0.0
RNA5SP294,0.0
RNU4-63P,0.0
RNU2-64P,0.0
Y_RNA,0.0
RNU6-785P,0.0
RNU6-575P,0.0
RNA5SP508,0.0
RN7SKP194,0.0
RNA5SP492,0.0
RNU6-387P,0.0
RNU6-592P,0.0
RN7SKP53,0.0
Y_RNA,0.0
RN7SKP172,0.0
RNA5SP498,0.0
RNU6-57P,0.0
RN7SKP85,0.0
RN7SKP165,0.0
RNU6-195P,0.0
RNU6-954P,0.0
RNA5SP107,0.0
RNA5SP270,0.0
SNORD83,0.0
RNY3P8,0.0
RN7SKP108,0.0
Y_RNA,0.0
Y_RNA,0.0
RN7SKP30,0.0030290422
RNU6-1304P,0.0
RN7SKP101,0.0
RNU6-722P,0.0
RNU6-516P,0.0
RN7SKP279,0.0
RNA5SP111,0.0
RN7SKP293,0.0
RN7SKP273,0.0
RNU2-71P,0.0
RNU6-1052P,0.0
RNU6-603P,0.0
RNU2-6P,0.0
RN7SKP3,0.0
H2BP1,0.0
KLF2P3,0.0
ENSG00000223353,0.0
FTH1P10,0.0467871
CDY15P,0.0
ENSG00000223368,0.0
ENSG00000223375,0.0
ENSG00000223377,0.0
H2ACP1,0.0
SDCBP2P1,0.0
RDXP2,0.0
RBM22P7,0.0
PRR3P1,0.0
ENSG00000223402,0.0
XKRYP5,0.0
USP9YP18,0.0
RPL17P17,0.0
RPS26P15,0.0
LIMK2P1,0.0
ENSG00000223419,0.0
ENSG00000223421,0.0
ENSG00000223422,0.0
RBM7P1,0.0
ENSG00000223428,0.0
ENSG00000223429,0.0
MTND6P21,0.0
RPS29P9,0.0
TMSB4XP3,0.0
RPL6P21,0.0
ENSG00000223450,0.0
HMGN2P18,0.0
ENSG00000223455,0.0
HTATSF1P1,0.0
TCAF1P1,0.0
GAPDHP69,0.0
CALM1P1,0.0
VN1R42P,0.0
TRPC6P1,0.0
MAPK6P2,0.0
NEFHP1,0.0
CHCHD2P5,0.0
ENSG00000223495,0.0
H2BL1P,0.0
SLC35C2P1,0.0
RNF14P4,0.0
ENSG00000223503,0.0
RPL35AP5,0.0
SLC20A1P1,0.0
RPL23AP53,0.008741273
WHAMMP1,0.033690516
ATP6V0E1P2,0.0
ENSG00000223514,0.0
CSNK1A1P1,0.002677955
KIF28P,0.0
EEF1A1P8,0.0
ENSG00000223538,0.0
ENSG00000223539,0.0
RPS15AP5,0.0
TCEAL4P1,0.0
ENSG00000223544,0.0
MTND5P28,0.0
SNRPBP1,0.0
TMSB4XP4,0.010005673
SMPD4P1,0.0
USP9YP23,0.0
TRIM60P17,0.0
ENSG00000223559,0.0
CYP4F32P,0.0
ENSG00000223565,0.0
TNRC18P2,0.0
RPL3P11,0.0
ENSG00000223570,0.0
TPMTP4,0.0
RBMX2P3,0.0011356368
RPL17P9,0.021154575
TVP23CP1,0.0
ENSG00000223589,0.0
FNDC3CP,0.0
ENSG00000223593,0.0
LYPLA1P1,0.0
ENSG00000223599,0.0015928632
EEF1A1P41,0.0
ENSG00000223602,0.0
CRPP1,0.0
RPL17P13,0.0
ENSG00000223605,0.0
SUPT20HL2,0.0
ENSG00000223612,0.0
ENSG00000223615,0.0
MTCO1P17,0.0
RBM48P1,0.0
AK4P4,0.0
GSTA6P,0.0
ENSG00000223624,0.0
CYCSP32,0.0
ENSG00000223628,0.0
DEFA8P,0.0
UBE2Q2P5Y,0.0
RBMY2EP,0.0
RPL30P3,0.0
UHRF2P1,0.0
NEFHP2,0.0
RAB9AP3,0.0
HMGB3P10,0.0
KRT8P51,0.0
NDUFB4P8,0.0
EEF1A1P24,0.0
RPL34P3,0.0
ENSG00000223672,0.0
RPL34P26,0.0
OR2AD1P,0.0
ENSG00000223679,0.0
RPSAP65,0.0
IFNWP18,0.0
RPS24P14,0.0
ENSG00000223691,0.0
ADH5P3,0.0
GOLGA6L11P,0.0
ZDHHC20P2,0.0
IGSF3P2,0.0
NSUN5P1,0.11000127
SFR1P2,0.0
TRIM64EP,0.0
CRYGGP,0.0
DNAJA1P1,0.0
RPL15P11,0.0
YWHAQP10,0.0
UQCRFS1P2,0.0
TFDP1P2,0.0
RAD17P2,0.0119645605
ENSG00000223728,0.0
RPL6P28,0.0
SUPT20HL1,0.0
RPL18AP14,0.0
OR51B3P,0.0
HSP90AB5P,0.0
RPS15AP15,0.0
ENSG00000223740,0.0
PSMD4P1,0.0
RBMY2GP,0.0
ELOCP30,0.0
SIRPB3P,0.0
ENSG00000223753,0.0
TSSC2,0.0031701825
MED15P9,0.0
GEMIN8P3,0.0
CD99P1,0.01020878
RPL29P8,0.0
ENSG00000223779,0.0
RPS21P8,0.0
ENSG00000223787,0.0
DIS3L2P1,0.0
COX5BP8,0.0
RPS20P14,0.0
ENSG00000223804,0.06707642
BOLA3P4,0.0
KRT8P28,0.0034143648
IGKV1OR2-2,0.0
PPIAP89,0.0
CFL1P1,0.0014975324
EEF1A1P1,0.0
TERF1P6,0.0
DAZAP2P1,0.0
BANF1P4,0.0
ENSG00000223836,0.0
ENSG00000223841,0.0
VN1R40P,0.0
ENSG00000223847,0.0
ENSG00000223849,0.0
RAB9AP2,0.0
ENSG00000223861,0.021711426
NPM1P19,0.0
ENSG00000223866,0.0
ENSG00000223867,0.0
ENSG00000223869,0.0
SAP18P2,0.0
NBEAP3,0.00048174203
RPS27P1,0.0
RPS8P10,0.0
PPIAP53,0.0
FAM90A13,0.0
ENSG00000223886,0.0
ENSG00000223889,0.0
ENSG00000223890,0.0
GNL2P1,0.00025950736
CCNJP2,0.0
ENSG00000223897,0.0
SEC13P1,0.0
RPL23P4,0.0
HMGB1P12,0.0
ENSG00000223905,0.0
ENSG00000223908,0.0
EEF1A1P36,0.0
DPPA2P1,0.0
RPL18AP9,0.0
ENSG00000223917,0.0
ENSG00000223918,0.0
ENSG00000223920,0.0
MTND1P27,0.0
ASS1P2,0.000411695
NUP35P1,0.0
ENSG00000223931,0.0
KRT8P8,0.0
RPL6P31,0.0
ENSG00000223948,0.0
H2ACP2,0.0
MTND6P1,0.0
ENSG00000223958,0.0
AFG3L1P,0.04727612
UBBP3,0.0
THAP12P8,0.0
ZNF587P1,0.0
ENSG00000223967,0.0
RPS27P11,0.0
RRBP1P1,0.0
DDX11L1,0.0
PAFAH1B1P2,0.0
BNIP3P42,0.0
EXTL2P1,0.0
ENSG00000223977,0.0
ZNF736P1Y,0.0
SNRPD2P2,0.0
HNRNPRP1,0.0
COX6A1P5,0.0
RPL26P28,0.0
RPL32P35,0.0
ENSG00000224001,0.0
YES1P1,0.002903362
ATP5F1CP1,0.0
USP12P2,0.0
RPL36AP46,0.0
ENSG00000224012,0.0
ENSG00000224014,0.0
ENSG00000224016,0.0
RPL21P32,0.012517246
ENSG00000224025,0.0
CDY8P,0.0
SFPQP1,0.0
CDYLP1,0.0
HMGN1P4,0.0
MTND4P6,0.0
PAEPP1,0.0
ENSG00000224054,0.0
GAPDHP55,0.0
RBISP5,0.0
HSPA8P16,0.0
ARSLP1,0.0
SRSF3P4,0.0
TUBB4BP5,0.0
RPL32P6,0.0
SRIP2,0.0
ENSG00000224067,0.0009445009
ENSG00000224069,0.0
HMGN1P6,0.0
DNMT3AP1,0.0
VEZTP1,0.0
UBE2FP1,0.0
SLC44A3-AS1,0.03241626
UBTFL8,0.0
MTCO1P11,0.0033483985
RPL23AP41,0.0
ENSG00000224092,0.0
RPS24P8,0.0
ENSG00000224097,0.001216577
ENSG00000224104,0.0
CYP4F25P,0.0
MTRF1LP2,0.0
ENSG00000224114,0.0022691868
PTPN2P2,0.0
ATG12P2,0.0
POM121L10P,0.0
UBE2SP2,0.0
DPPA2P2,0.0
ENSG00000224134,0.0
ENSG00000224136,0.0
ASH2LP1,0.0
USP9YP28,0.0
ENSG00000224155,0.0
HMGB1P9,0.0
CICP10,0.0
RPS26P54,0.0
UQCRHP3,0.0
ENSG00000224163,0.0
HSFY6P,0.0
ENSG00000224172,0.0
SDHDP6,0.0
SNX18P9,0.0
UBE2D3P4,0.0
RPS23P10,0.0
GSTT3P,0.0
ENSG00000224207,0.0
ZCRB1P1,0.0
TRIM60P5Y,0.0
PRPF4BP1,0.0
SEC61GP1,0.0
RPS6P8,0.0
HAUS1P2,0.0
OR2L1P,0.0
KCTD5P1,0.0
OR2J4P,0.0
MRRFP1,0.0
MICOS10P3,0.0
CYCSP49,0.0
KRT224P,0.0
ENSG00000224245,0.0
ENSG00000224252,0.0
MTCO1P39,0.0
PDCL3P6,0.0
BBLNP2,0.0
RPSAP18,0.004946727
CYCSP12,0.0
RABGEF1P3,0.0
ENSAP1,0.0
ENSG00000224278,0.0
RPS29P31,0.0
ENSG00000224280,0.0
ENSG00000224282,0.0
MTCYBP11,0.0
IFIT6P,0.0
RPL38P6,0.0
OLFM5P,0.0
MRPL49P1,0.0
ENSG00000224297,0.0
MTATP6P16,0.0
OR51P1P,0.0
ENSG00000224302,0.0
ANKRD30BP2,0.0
MCCD1P2,0.0
TCERG1P1,0.0
RPL7P7,0.0019904524
GTF2IP5,0.0
RPL12P14,0.0
DPRXP1,0.0
THAP5P1,0.0
ENSG00000224331,0.039357647
GAPDHP20,0.0
ACTR2P1,0.0
ENSG00000224335,0.0
FAM197Y1,0.0
FAM8A3P,0.0
MTCYBP45,0.0
SC4MOP,0.0
RPL21P21,0.0
AKR7A2P2,0.0
KNOP1P3,0.0
BICD1P1,0.0
RPL36P6,0.0
CDKN2AIPNLP3,0.0
ENSG00000224352,0.0
ACE3P,0.0
MTND2P5,0.0
ATG3P1,0.0
ENSG00000224365,0.0
ENSG00000224366,0.0
OACYLP,0.0
ARAFP2,0.0
ENSG00000224370,0.0
HLA-N,0.0
METTL15P3,0.0
RPL7P57,0.0
OR6D1P,0.0
DPPA2P3,0.0
USP9YP22,0.0
ENSG00000224410,0.0
HSP90AA2P,0.0023485671
ENSG00000224412,0.0
ENSG00000224414,0.0
ENSG00000224415,0.0014724429
IFNA22P,0.0
KRT18P27,0.0
ATP5MFP1,0.0
SSBP3P2,0.0
SLC31A1P1,0.0
ENSG00000224427,0.0
MKRN5P,0.003495191
ENSG00000224431,0.0
NF1P6,0.0
ENSG00000224436,0.0
PIGUP1,0.0
RPL23AP14,0.0
RPSAP10,0.0
RPL4P7,0.0
NME2P2,0.0
H3P26,0.0
ENSG00000224448,0.0
ATP5PBP1,0.0011213719
RSL24D1P6,0.0
GUSBP6,0.0
C4BPAP1,0.0
RPL39P14,0.0
PGAM1P6,0.0029576782
SOCS2P2,0.0
CDCA4P2,0.0
ENSG00000224469,0.0
MTCO3P19,0.0
CCND3P1,0.0
RPL7AP40,0.0
RPL36P16,0.0
CDHR18P,0.0005854516
HSFY4P,0.0
ENSG00000224484,0.0
USP9YP7,0.0
HCG19P,0.0
SAMM50P1,0.0
ENSG00000224493,0.0
HNRNPA3P14,0.0
RPL36P4,0.0
MAPKAPK5P1,0.0
POLR2KP2,0.0
ENSG00000224518,0.0
HMGN1P19,0.0
KRT8P45,0.0
ENSG00000224523,0.0
CYCSP42,0.0
ENSG00000224529,0.0
PPIAP10,0.0
MEP1AP4,0.0
SAGE4P,0.0
TFDP1P1,0.0
SNRPGP15,0.009806865
RPL31P36,0.0
EIF4BP3,0.0
ZNF619P1,0.0
ENSG00000224548,0.0
NDUFA4P1,0.0008370985
HMGB3P21,0.0
RPS26P20,0.00071091414
ENSG00000224555,0.0
ENSG00000224556,0.0
HLA-DPB2,0.0014671681
ENSG00000224560,0.0
CIAO2AP2,0.0
ENSG00000224567,0.0
C9orf78P2,0.0021420738
ENSG00000224570,0.0
USP9YP13,0.0
RPL7AP78,0.0
ENSG00000224579,0.0
UBE2V1P13,0.0
ENSG00000224585,0.0
ORC1P1,0.0
MTND3P16,0.0
RPL21P72,0.018193018
RPL29P19,0.0026656878
RPS5P2,0.02270937
BMS1P12,0.0
ENSG00000224600,0.0
RPS26P5,0.0
ENSG00000224603,0.0
ENSG00000224604,0.0
TBPL1P1,0.0
ENSG00000224617,0.0
KLHL25P1,0.0
MEF2AP1,0.0
OR9R1P,0.0
TUBB8P6,0.0
RPL37P10,0.0
CDK5RAP3P1,0.0
RPL36AP30,0.0
ENSG00000224630,0.0
RPS27AP16,0.031747807
NUDT19P2,0.0
ZNF736P6Y,0.0
PDSS1P2,0.0
SRSF1P1,0.0
RPS28P5,0.0
ENSG00000224647,0.0
ENSG00000224653,0.0
SMSP1,0.0
RBMY2BP,0.0
ATP6V1G1P3,0.0
RPL36AP53,0.0
ENSG00000224667,0.0
IPO8P1,0.0
ENSG00000224669,0.0
ENSG00000224670,0.0
RPL17P10,0.0
EIF3EP2,0.0
PDIA3P2,0.0
GAPDHP46,0.0
MED15P4,0.0
PLA2G12AP1,0.0
ENSG00000224681,0.0
SOCS5P2,0.0
RPL36AP29,0.0
RPL36AP12,0.0
ELOCP23,0.0
E2F6P2,0.0
UBE2D3P3,0.0
ENSG00000224692,0.0
MTND6P7,0.0
NEFMP1,0.0
MED28P4,0.0
RPS17P13,0.0
OR11M1P,0.0
ENSG00000224719,0.0
ENSG00000224722,0.0
GUSBP10,0.0
CEP57L1P1,0.0
FCF1P7,0.0
IMPDH1P8,0.0
MAGEA7P,0.0
ENSG00000224735,0.0
MTCYBP21,0.0
SHMT1P1,0.0
VN1R21P,0.0
HMGN1P34,0.0
C1DP3,0.0
ENSG00000224762,0.0
FDPSP8,0.0
MUC20P1,0.0017339931
HSPA8P7,0.0
BRAFP1,0.0019285411
RPSAP50,0.0
OR4F2P,0.0
CENPIP1,0.0
EIF4A2P4,0.0
MIPEPP2,0.0
S100A15A,0.0
ENSG00000224785,0.0
CETN4P,0.011734875
KRT18P39,0.0
IQCF4P,0.0
RPL32P1,0.0
ENSG00000224797,0.0
RPS27AP6,0.0
TUBB4BP2,0.0
ARL5AP4,0.0
DUX4L9,0.0
BEND3P2,0.0
ENSG00000224815,0.0
NAP1L4P2,0.0
BTF3P4,0.0
USP21P1,0.0
LINC00265-2P,0.0
TOMM20P1,0.0
OR2X1P,0.0
TMEM183BP,0.0
BTF3P9,0.0
ENSG00000224836,0.0
GCSHP5,0.0046823667
RPL12P17,0.0
MTND5P24,0.0
RPL35AP36,0.0
RPL29P11,0.0
GXYLT1P2,0.0
YBX1P1,0.003962752
ENSG00000224864,0.0
USP9YP25,0.0
ENSG00000224869,0.0
CDY13P,0.0
MTCYBP29,0.0
ENSG00000224881,0.0
ENSG00000224886,0.0
NFYCP2,0.0
ARL14EPP1,0.0
RPS4XP16,0.0037575704
VPS26BP1,0.0073153335
SIGLEC30P,0.0
SBF1P2,0.0
SRP14P1,0.0
RPL21P91,0.0
TIMM8BP2,0.0
ENSG00000224917,0.0
TACC1P1,0.0
NDUFA5P10,0.0
KRT8P30,0.0
ENSG00000224931,0.0
SUCLA2P1,0.0
EEDP1,0.0
ENSG00000224946,0.0
VN1R25P,0.0
ATP5MC1P8,0.0
RPL37P24,0.0
SRIP3,0.0
KCTD10P1,0.0
PSAT1P4,0.0
TRAPPC2P3,0.0
TBC1D3P6,0.0
ENSG00000224967,0.0
SUMO2P3,0.0
PARP4P2,0.0
CD84P1,0.0
RPL23AP85,0.0
ENSG00000224981,0.0
PPP1R8P1,0.0
ENSG00000224987,0.0
ENSG00000224988,0.0
RPL29P12,0.0
VTA1P1,0.0
OR51A5P,0.0
RPL7AP77,0.0
TWF1P2,0.0
ENSG00000225011,0.0
KCTD9P1,0.0
LINC00328-2P,0.0
ENSG00000225017,0.0
ENSG00000225018,0.0
UBE2D3P1,0.0
RPL37P11,0.0
KIF4CP,0.0
PFDN1P1,0.0006266267
IFNWP4,0.0
EIF4BP7,0.0
CDK4P1,0.0
RPL18AP2,0.0
MTND5P27,0.0
ENSG00000225046,0.0
HMGB3P22,0.0041807545
PRPF38AP1,0.0
ENSG00000225055,0.0
MDM4P1,0.0
RPL23AP2,0.0
VTCN1P1,0.0
RPS26P58,0.0
OR7E116P,0.0
ENSG00000225078,0.0
FTH1P22,0.0
PFN1P4,0.0
DAP3P1,0.0
SNORA71A,0.0
RPL3P7,0.0
SETP20,0.0
BCRP1,0.0
ATP6V1E1P1,0.0
DPY19L2P5,0.0
OR52K3P,0.0
ZBTB45P1,0.0
TCEAL9P1,0.0
ARSDP1,0.0
ENSG00000225118,0.0
EEF1B2P5,0.0
ENSG00000225122,0.0
ENSG00000225123,0.0
RPL23AP36,0.0
RANP4,0.0
PSME2P2,0.0
MORF4L1P4,0.0
PGBD4P5,0.0
DYNC1I2P1,0.0
RPL21P22,0.0
RPS12P10,0.0
GOLGA2P7,0.023100846
TUBAP9,0.0
TOMM22P5,0.0
HSPE1P24,0.0
NPM1P39,0.0
RTRAFP2,0.0
TXNP2,0.0
BRI3P1,0.0
ENSG00000225170,0.0
DUTP6,0.0037155005
HRGP1,0.0
ATP5MGP4,0.0
ENSG00000225182,0.0
COX7BP3,0.0
PPIAP8,0.0
REREP1Y,0.0
ENSG00000225191,0.0
ZNF33BP1,0.0
RPS12P26,0.003979156
RPL10P17,0.0
SSX13P,0.0
ENSG00000225200,0.0
DUXAP9,0.0
AKR1B1P6,0.0
SMARCE1P1,0.00042819622
HSPA7,0.0
PLA2G12AP2,0.0
CHCHD4P5,0.0
RPS27AP12,0.00917889
ARL2BPP10,0.0
ENSG00000225236,0.0
GEMIN7P1,0.0
RPL21P107,0.0
ENSG00000225240,0.0
COX6B1P7,0.0
ENSG00000225244,0.0
RPS2P1,0.0
RPL5P25,0.0
ENSG00000225253,0.0
ARMC8P1,0.0
TRAPPC2P5,0.0
ST13P6,0.0
ZNRF2P2,0.0
RPL8P2,0.0
CICP12,0.0
NOLC1P1,0.0
RPL21P27,0.0
NUP210P2,0.0
MTND1P18,0.0
KLHL5P1,0.0
ENSG00000225286,0.0
OFD1P13Y,0.0
RPL29P29,0.0
ABCD1P4,0.0
OSTCP2,0.0
MTND4P4,0.0
ENSG00000225297,0.0
ENSG00000225304,0.0
ASS1P11,0.0
DNAJC19P4,0.0
CDCA3P1,0.0
HBAP1,0.0
USP9YP19,0.0
ENSG00000225333,0.0
HMGB3P1,0.0
RPL23AP18,0.0
RPL21P66,0.0
NIPAL1P1,0.0
SNX18P3,0.0018352243
SLC25A5P8,0.0
ANKRD49P2,0.0
RPL31P53,0.0
RPL7AP52,0.0
ARL6IP1P2,0.0
ENSG00000225356,0.0
RPF2P1,0.0
MIPEPP1,0.0
ENSG00000225360,0.0
ATP6V0E1P1,0.0
CRIPTO3,0.0
CAPZA1P2,0.0
ENSG00000225370,0.0
CICP8,0.0
RPS5P7,0.0
ENSG00000225384,0.0
ENSG00000225385,0.0
MRPL36P1,0.0
ENSG00000225394,0.0
ENSG00000225397,0.0
PGM5P4,0.0
RAB28P5,0.0
TGIF2P1,0.0
ENSG00000225402,0.0
RPL26P34,0.0
RPS15AP17,0.0
ELF2P4,0.0
ACKR4P1,0.0
RPL36AP28,0.0
AKR1C5P,0.0
RPL21P3,0.0
RBMS1P1,0.0
TNPO1P1,0.00058418163
NDUFB4P7,0.0
MTND1P12,0.0
KRT41P,0.0
RPL36AP27,0.0
RPS15AP10,0.024162322
ENSG00000225448,0.0
RAB6C-AS1,0.0011505575
ENSG00000225451,0.0
TPI1P4,0.0
ENSG00000225460,0.0
FDPSP1,0.0
ZNF70P1,0.0
OFD1P10Y,0.0
ENSG00000225469,0.0
TPT1P15,0.0
ENSG00000225475,0.0
MTCO3P5,0.0
ENSG00000225477,0.0
ENSG00000225478,0.0
ENSG00000225480,0.0
RPS6P14,0.0
RPL22P4,0.0
ENSG00000225486,0.0
RPL35AP7,0.0
UBE2Q2P4Y,0.0
GBP1P1,0.0015764164
RTRAFP1,0.0
RPL15P4,0.0
SNRPFP3,0.0
GAPDHP16,0.0
ENSG00000225505,0.0
ENSG00000225507,0.0
SSX15P,0.0
AIFM1P1,0.0
PCDH8P1,0.0
RPL29P20,0.0
MTND1P34,0.0
ENSG00000225522,0.0
SP3P,0.0
ENSG00000225531,0.0
PAWRP1,0.0
STIP1P3,0.0
OR5BE1P,0.0
MPPE1P2,0.0
SELENOKP3,0.0
ENSG00000225551,0.0
MTCO3P20,0.0
UBE2D3P2,0.0
FAM197Y8,0.0
ENSG00000225568,0.0
CCT4P2,0.0018291234
RPL35P5,0.0032812625
DRAXINP1,0.0
PA2G4P5,0.0
TRIM53AP,0.0
COX6A1P6,0.0
IPPKP1,0.0
RPS27P7,0.00047704895
ENSG00000225594,0.0
ENSG00000225603,0.0
CDY20P,0.0
RBMY2UP,0.0
ENSG00000225616,0.0
PPIAP17,0.0
TBL1YP1,0.0
ENSG00000225625,0.0
MTND2P28,0.19722144
HNRNPA3P15,0.0
PABPC1P12,0.0
PGAM1P2,0.0
SNRPEP5,0.0
RPL35AP4,0.0
SBDSP1,0.0087364195
EIF2S2P5,0.0
RNF19BPY,0.0
TAF13P2,0.0
ENSG00000225660,0.0
RPL14P5,0.0
RPL14P2,0.0
YWHAZP8,0.0
SAR1AP3,0.0
RPL23AP27,0.0
FCF1P6,0.0
CCNT2P1,0.0
TMED2P1,0.0
IPO7P2,0.0
ENSG00000225678,0.0
ENSG00000225681,0.0
TSPY5P,0.0
TREML5P,0.0
LAGE3P1,0.0
HNRNPA1P35,0.0
EIF4A1P13,0.0
ENSG00000225705,0.0
PDE4DIPP8,0.0
ENSG00000225711,0.0
ATP5MC2P1,0.0
RPL30P1,0.0
PSMA1P1,0.0
ELOCP13,0.0
NMNAT1P2,0.0
ENSG00000225720,0.0
RPL24P9,0.0
MTND6P15,0.0
ASH2LP3,0.0
ENSG00000225726,0.0
ENSG00000225727,0.0
TMEM230P1,0.0
NEK4P1,0.0
NPM1P18,0.0
ELOCP6,0.0
ENSG00000225741,0.0
TRNT1P1,0.0
RPS17P17,0.0
DHRS4L1,0.0012133722
CROCCP1,0.0
RPS29P3,0.0
SIRPAP1,0.0
DDX39AP1,0.0
ENSG00000225779,0.0
LSM3P3,0.0
ENSG00000225795,0.0
MTND4P23,0.0
UBDP1,0.0
RABEPKP1,0.0
WARS1P1,0.0
MRPS11P1,0.0
DNAJC19P5,0.0
RBMY2KP,0.0
ENSG00000225813,0.0
GRPEL2P2,0.0
GTF3AP5,0.0
RPL7P45,0.0
SFTPA3P,0.0
RPS18P1,0.0
RPL36AP25,0.0
ENSG00000225840,0.0
GGCTP3,0.0
NIPA2P1,0.0
RPL36P8,0.0
MKRN7P,0.0
HLA-S,0.0
ENSG00000225854,0.0
PCNPP2,0.0
MATR3P1,0.0
ENSG00000225864,0.0
ENSG00000225869,0.0
ENSG00000225871,0.0011436074
ENSG00000225876,0.0
SERBP1P2,0.0
BMS1P11,0.0
ENSG00000225893,0.0
TRAPPC2P8,0.0
ELOCP36,0.0
ENSG00000225898,0.0
HSPE1P13,0.0
MTND2P9,0.0
MORF4L1P7,0.0
ENSG00000225906,0.0
RPS27P16,0.0
ENSG00000225911,0.0
RPL26P36,0.0
RPL7P59,0.0
RIMKLBP2,0.0008466327
RPL21P92,0.0
ENSG00000225923,0.0
ENSG00000225925,0.0
CACYBPP1,0.0
ENSG00000225931,0.0
RPS14P5,0.0
FAM133FP,0.0
BANF1P5,0.0
