,PRE019
ENSG00000272077,0.0051479684
ENSG00000272078,0.0
ENSG00000272079,0.004296281
FCHO2-DT,0.0021739264
ENSG00000272087,0.0
ENSG00000272088,0.0
ENSG00000272092,0.011320457
ENSG00000272094,0.0
TMEM14B-DT,0.00012488384
ENSG00000272100,0.0
ENSG00000272103,0.00040607218
ENSG00000272104,0.0
ENSG00000272108,0.0014848525
ENSG00000272109,0.0
ENSG00000272112,0.002135385
ENSG00000272114,0.0024755034
ENSG00000272115,0.0023900098
ENSG00000272121,0.0036887238
ENSG00000272123,0.0032397078
ENSG00000272128,0.0
ENSG00000272129,0.006689175
ENSG00000272130,0.0006601301
LINC01607,0.0053814836
ENSG00000272139,0.0
ENSG00000272140,0.0
ENSG00000272141,0.05395177
LYRM4-AS1,0.00048304888
ENSG00000272144,0.00442118
NFYC-AS1,0.0055059856
ENSG00000272148,0.00084311335
ENSG00000272149,0.0
ENSG00000272153,0.000632906
ENSG00000272154,0.0
ENSG00000272156,0.008046913
ENSG00000272157,0.00042818917
ENSG00000272158,0.0
ENSG00000272159,0.0039682025
ENSG00000272162,0.0
ENSG00000272163,0.00040961977
ENSG00000272167,0.0
CASC15,0.033189833
KLC4-AS1,0.002262993
ENSG00000272172,0.012466607
ENSG00000272173,0.004321775
ENSG00000272175,0.0010615683
ENSG00000272180,0.0
ENSG00000272181,0.0027286196
ENSG00000272182,0.0077482252
ENSG00000272183,0.0
VPS11-DT,0.009957068
MAP7-AS1,0.00847778
PDE7A-DT,0.00057389034
ENSG00000272195,0.0039710053
ENSG00000272202,0.0012883708
ENSG00000272203,0.0
POU2F1-DT,0.0023277334
ENSG00000272209,0.0024659731
ENSG00000272217,0.0009814827
MICA-AS1,0.028733475
ENSG00000272223,0.003776427
ENSG00000272226,0.0
ENSG00000272234,0.0
ENSG00000272236,0.0
ENSG00000272239,0.0
ENSG00000272243,0.0
ENSG00000272247,0.0023640795
ENSG00000272248,0.00026358728
ENSG00000272249,0.0
ENSG00000272254,0.0
ENSG00000272255,0.0
LINC01749,0.0
ENSG00000272263,0.0
ENSG00000272264,0.0007337061
ENSG00000272265,0.0
IER3-AS1,0.0066675004
ARGLU1-DT,0.023518696
ENSG00000272275,0.0021269745
ENSG00000272277,0.008909027
ENSG00000272279,0.0
ENSG00000272293,0.0050977906
ENSG00000272297,0.0
ENSG00000272305,0.0
ENSG00000272312,0.0
ENSG00000272320,0.0018299836
ENSG00000272321,0.0
TTC23L-AS1,0.019271856
DAP-DT,0.00056631496
ENSG00000272328,0.0
ENSG00000272329,0.0
ENSG00000272334,0.0
ENSG00000272335,0.0298002
ENSG00000272338,0.0043010353
LINC01115,0.000663262
ENSG00000272343,0.008551227
ENSG00000272347,0.0
ENSG00000272360,0.004172582
ENSG00000272361,0.0010146148
ENSG00000272362,0.0
ENSG00000272366,0.0
ENSG00000272371,0.0
ENSG00000272372,0.0
SCUBE3-AS1,0.003251545
ENSG00000272375,0.0014227419
ENSG00000272379,0.006598662
LINC02664,0.0
ENSG00000272384,0.0006568025
ENSG00000272396,0.0
ENSG00000272397,0.0
ENSG00000272402,0.0
ENSG00000272405,0.0
ENSG00000272406,0.0
ENSG00000272410,0.0
ENSG00000272411,0.0025181817
FAM47E-STBD1,0.0
ENSG00000272417,0.002103799
ENSG00000272425,0.0
ENSG00000272426,0.0059674936
ENSG00000272428,0.0
LINC02637,0.0
ZNF454-DT,0.0
ENSG00000272432,0.0041573187
ENSG00000272434,0.0028688689
ENSG00000272438,0.0
ENSG00000272442,0.0
MRPL20-DT,0.004710185
ENSG00000272456,0.0
ENSG00000272457,0.0
FAM193B-DT,0.0051699523
ENSG00000272461,0.0
LINC02980,0.006965565
ENSG00000272473,0.0042018853
ENSG00000272476,0.0014584374
ENSG00000272478,0.0
ENSG00000272479,0.0
ENSG00000272483,0.0
ENSG00000272485,0.0
ENSG00000272491,0.0010092438
ENSG00000272498,0.0003205314
ENSG00000272502,0.004497777
ENSG00000272505,0.0026324622
ENSG00000272506,0.0
ENSG00000272509,0.00057824014
ENSG00000272510,0.003422968
CFAP206,0.0028422673
ENSG00000272516,0.0
BTF3-DT,0.007583651
ENSG00000272529,0.002585494
ENSG00000272537,0.00021947327
ENSG00000272540,0.00090453535
ENSG00000272542,0.0
ENSG00000272545,0.0
LINC02538,0.0
ENSG00000272554,0.0
ENSG00000272555,0.0
ENSG00000272558,0.0
H3-3A-DT,0.00079041097
ENSG00000272563,0.0
ENSG00000272566,0.0
CPVL-AS2,0.028449517
ENSG00000272572,0.016653603
MUSTN1,0.001018565
LINC02098,0.0
ENSG00000272576,0.0
ENSG00000272582,0.0017880353
ENSG00000272588,0.005542808
ZSWIM8-AS1,0.0
ENSG00000272597,0.0
ENSG00000272599,0.0040732827
ENSG00000272600,0.0
EFCAB10-AS1,0.0036224443
ENSG00000272609,0.0
ENSG00000272617,0.0
FAM131B-AS1,0.0
AFAP1-AS1,0.0
ENSG00000272622,0.0011026738
ENSG00000272625,0.0
ENSG00000272626,0.0034056318
ENSG00000272630,0.00081548403
ENSG00000272631,0.0046068095
ENSG00000272632,0.0007717534
ENSG00000272638,0.0
ENSG00000272642,0.0
ENSG00000272646,0.0011083878
ENSG00000272647,0.0
ENSG00000272656,0.0006620006
ENSG00000272660,0.0
ENSG00000272661,0.0076261037
TIMMDC1-DT,0.0
KLHDC7B-DT,0.0
ENSG00000272668,0.003815684
ENSG00000272672,0.0
PCDHB16,0.02623466
HNRNPD-DT,0.029586159
ENSG00000272678,0.00067667797
FAM223B,0.0
ENSG00000272682,0.0
LINC02018,0.004344177
ENSG00000272691,0.0
ENSG00000272692,0.004350884
NUPR2P1,0.0014482941
ENSG00000272694,0.0
GAS6-DT,0.025167378
ENSG00000272696,0.0028585687
ENSG00000272699,0.0
MESTIT1,0.002319504
ENSG00000272703,0.0
ENSG00000272707,0.0
ENSG00000272710,0.0
HK2-DT,0.0
ENSG00000272715,0.0005188137
SLC30A6-DT,0.012789232
ENSG00000272717,0.00050049415
ENSG00000272719,0.0
EIF2B5-DT,0.0020351175
LINC02266,0.0
ENSG00000272729,0.0027936096
ENSG00000272733,0.0025571552
ENSG00000272735,0.0032233284
ENSG00000272741,0.0
ENSG00000272742,0.0
ENSG00000272744,0.002181729
ENSG00000272745,0.00057809125
ENSG00000272748,0.0
ENSG00000272760,0.0
LINC03057,0.031997114
ENSG00000272764,0.0038162353
JMJD1C-AS1,0.003588834
ENSG00000272768,0.0053662583
ENSG00000272769,0.003485558
ENSG00000272770,0.0
ENSG00000272772,0.0
ENSG00000272774,0.0
ENSG00000272777,0.0031390563
ENSG00000272783,0.006954371
ENSG00000272784,0.0008710488
ENSG00000272787,0.0019629635
ENSG00000272791,0.002059645
GAR1-DT,0.0049435506
ENSG00000272797,0.0
ENSG00000272798,0.0
ENSG00000272799,0.001727741
ENSG00000272800,0.0010589204
KRTAP10-7,0.0
ENSG00000272807,0.012216356
ENSG00000272810,0.00045616782
ENSG00000272814,0.0
ENSG00000272817,0.00011292259
ENSG00000272821,0.015548986
ENSG00000272822,0.0
ENSG00000272823,0.0
ENSG00000272824,0.0005957136
ENSG00000272825,0.0
ENSG00000272829,0.013974753
ENSG00000272832,0.0016838817
ENSG00000272834,0.0
ENSG00000272836,0.00065494253
ENSG00000272839,0.0
MAP3K4-AS1,0.0021785444
ENSG00000272842,0.0045868503
ENSG00000272843,0.007868192
ENSG00000272844,0.0023577313
ENSG00000272848,0.0018748688
ENSG00000272849,0.0
ENSG00000272851,0.00064065785
SUV39H2-DT,0.005047169
ENSG00000272854,0.003980334
ENSG00000272855,0.001646036
SCPPPQ1,0.0
ENSG00000272861,0.0013819103
ENSG00000272862,0.0014604998
ENSG00000272864,0.008205868
ENSG00000272865,0.0
ENSG00000272866,0.0
ENSG00000272871,0.0021320821
ENSG00000272874,0.0
ENSG00000272885,0.00052296626
ENSG00000272892,0.002251531
MIOS-DT,0.036203127
ENSG00000272895,0.0
ENSG00000272896,0.0
ENSG00000272897,0.0
SPMIP1,0.0015839855
TBC1D8-AS1,0.005096025
ENSG00000272905,0.0005191598
ENSG00000272906,0.010927411
ENSG00000272908,0.0
ENSG00000272909,0.0027117904
ENSG00000272910,0.0008501152
ENSG00000272911,0.0
ENSG00000272912,0.0
LINC03052,0.0122701395
ENSG00000272915,0.0
ENSG00000272916,0.0
ENSG00000272918,0.0043338593
hsa-mir-1253,0.0
ENSG00000272921,0.0
ENSG00000272927,0.006999563
LRRC8D-DT,0.012954553
ENSG00000272936,0.0028373487
ENSG00000272942,0.0
ENSG00000272944,0.00018393795
ENSG00000272950,0.0016215423
ENSG00000272958,0.0
ENSG00000272966,0.0
ENSG00000272967,0.0074812844
ENSG00000272969,0.0
ENSG00000272970,0.0017886411
ENSG00000272973,0.0027194524
MYHAS,0.0
ENSG00000272982,0.000378229
ENSG00000272983,0.003396361
ENSG00000272984,0.0
ENSG00000272986,0.009938769
ENSG00000272988,0.0
LINC02012,0.0017477045
ENSG00000272990,0.017577533
ENSG00000272991,0.0006245205
ENSG00000272995,0.00061689323
PFKP-DT,0.0055753007
ARHGEF2-AS2,0.0010540967
ARL2-SNX15,0.0
ENSG00000273006,0.0
ENSG00000273007,0.00087245693
ENSG00000273010,0.00063935755
ENSG00000273011,0.0
ENSG00000273012,0.0
ENSG00000273013,0.0
ENSG00000273014,0.0053818016
ENSG00000273025,0.0
ENSG00000273026,0.0023238861
DGCR5,0.0
CYP4F33P,0.0
ENSG00000273044,0.0
C2orf15,0.015578009
ENSG00000273047,0.0
ENSG00000273049,0.0
ENSG00000273055,0.00068741536
ENSG00000273056,0.0
ENSG00000273059,0.0
CDC37L1-DT,0.06975675
RALGPS2-AS1,0.0
ENSG00000273063,0.00030965664
ENSG00000273064,0.0045407913
ENSG00000273068,0.0
ENSG00000273069,0.00056976685
ENSG00000273073,0.0007990213
ENSG00000273076,0.002382791
ENSG00000273077,0.001577625
GRIN2B,0.00090923836
ENSG00000273080,0.014539512
LARGE1-AS1,0.0005274927
LINC03073,0.0047425986
ENSG00000273088,0.0
ENSG00000273090,0.0005144071
ENSG00000273091,0.0
ENSG00000273093,0.0
ENSG00000273098,0.0
ENSG00000273104,0.0006027263
PPM1B-DT,0.0015334863
ENSG00000273107,0.011119393
ENSG00000273108,0.0025767386
ENSG00000273110,0.0
LYPD4,0.0
ENSG00000273113,0.0
ENSG00000273115,0.0
INSIG1-DT,0.0030527588
ENSG00000273124,0.0
LINC01990,0.0
PACERR,0.0
ENSG00000273132,0.0
ENSG00000273133,0.0
NBPF26,0.0048964354
SELENOO-AS1,0.0017285381
ENSG00000273139,0.0055847606
ENSG00000273141,0.024173139
LINC02604,0.014550702
DUSP5-DT,0.00036456372
ENSG00000273145,0.010225495
LCDR,0.012054661
ENSG00000273149,0.0
ENSG00000273151,0.0036464257
ENSG00000273153,0.0010539099
ENSG00000273154,0.0
ENSG00000273155,0.0022040992
ENSG00000273160,0.0
ENSG00000273162,0.0009426164
ENSG00000273165,0.000840844
ENSG00000273167,0.0
ENSG00000273171,0.0
LINC02091,0.0
ENSG00000273174,0.0
ENSG00000273175,0.0011652262
ENSG00000273176,0.0
ENSG00000273177,0.0
ENSG00000273179,0.0
ENSG00000273180,0.0
ENSG00000273183,0.0033170367
ENSG00000273188,0.0043937457
ENSG00000273192,0.0006006596
ENSG00000273196,0.0
ENSG00000273198,0.0
ENSG00000273199,0.0048694136
ENSG00000273204,0.02423244
ENSG00000273209,0.0041306424
ENSG00000273210,0.005317863
ENSG00000273212,0.0
ENSG00000273214,0.0
ENSG00000273217,0.0
ENSG00000273218,0.0
ENSG00000273219,0.0
ENSG00000273230,0.0038192288
ENSG00000273233,0.0
TMEM271,0.0
ENSG00000273240,0.00077179767
ENSG00000273243,0.00021198741
ENSG00000273245,0.0
ENSG00000273248,0.016875105
WDR5-DT,0.0041338447
TRABD-AS1,0.015643097
LINC02928,0.0
ENSG00000273258,0.000527051
ENSG00000273259,0.0008743659
ENSG00000273261,0.00051252317
ENSG00000273264,0.0033066159
CNNM3-DT,0.001804849
ENSG00000273267,0.0
ENSG00000273269,0.0
ENSG00000273271,0.0067541813
ENSG00000273272,0.0
ZBTB8B,0.00044840938
ENSG00000273275,0.0016491425
ENSG00000273287,0.0
ENSG00000273291,0.0
ENSG00000273293,0.0007107906
C1QTNF3-AMACR,0.0
ENSG00000273295,0.0017192119
ENSG00000273300,0.0002747672
ENSG00000273305,0.00036482146
ENSG00000273306,0.00034173622
ENSG00000273308,0.00014445957
ENSG00000273312,0.0
RBAKDN,0.0
ENSG00000273321,0.0
ENSG00000273325,0.0
TM4SF19-DYNLT2B,0.0
ENSG00000273335,0.018844366
ENSG00000273341,0.0
ENSG00000273342,0.0
ENSG00000273348,0.0018089535
ENSG00000273355,0.03716501
LINC02019,0.0019609947
ENSG00000273360,0.0
ENSG00000273361,0.006761453
ENSG00000273362,0.0
ENSG00000273365,0.0
ENSG00000273367,0.00070377096
ENSG00000273369,0.0006577277
SFTPD-AS1,0.0042990497
ENSG00000273375,0.00040204581
ENSG00000273381,0.006580844
TMEM167B-DT,0.014014578
ENSG00000273384,0.0
ENSG00000273387,0.0012009966
ENSG00000273391,0.008317947
ENSG00000273394,0.0013578313
LINC01396,0.0
ENSG00000273398,0.0
ENSG00000273399,0.00046200756
ENSG00000273402,0.0039264685
ENSG00000273406,0.0
ENSG00000273413,0.0
LINC02725,0.0
ENSG00000273416,0.0
ENSG00000273419,0.0005112442
ENSG00000273424,0.0
ENSG00000273428,0.003078788
ENSG00000273442,0.0
ENSG00000273443,0.0
ENSG00000273445,0.005013053
ENSG00000273447,0.0
ENSG00000273448,0.033020947
ENSG00000273449,0.0018858621
ENSG00000273450,0.0
ENSG00000273454,0.0008457059
ENSG00000273455,0.0
ENSG00000273461,0.0
ENSG00000273464,0.001101488
ENSG00000273472,0.015913311
ENSG00000273473,0.0
ENSG00000273474,0.001976414
ENSG00000273476,0.0
ENSG00000273483,0.0005288237
ENSG00000273485,0.0
ENSG00000273487,0.0
APP-DT,0.005700536
ENSG00000273493,0.0
ENSG00000273507,0.0
TBC1D3K,0.0
FOXD4L6,0.0
ENSG00000273521,0.0
ENSG00000273523,0.0021037494
AGBL1,0.0
H4C12,0.0
ENSG00000273550,0.0
ENSG00000273551,0.0010927134
ENSG00000273552,0.0
ENSG00000273554,0.0
ENSG00000273558,0.0
ENSG00000273565,0.0015448241
ENSG00000273582,0.00017796142
ENSG00000273590,0.0005165331
ENSG00000273618,0.0
RPS21-DT,0.040488888
ENSG00000273650,0.0032414158
ENSG00000273659,0.0
ENSG00000273664,0.0
ENSG00000273669,0.0
ENSG00000273674,0.0008227798
ENSG00000273680,0.0038615332
ENSG00000273687,0.00091396924
CT45A7,0.0
H2BC14,0.0
LHX1,0.16633618
ENSG00000273711,0.0
ENSG00000273734,0.0
ENSG00000273747,0.0
ENSG00000273759,0.008000993
ENSG00000273760,0.0
CEACAM20,0.0
GTF2A1-AS1,0.0064062537
BNAT1,0.023899172
H2BC8,0.0024931792
ENSG00000273805,0.0024423099
LINC02970,0.0
ENSG00000273816,0.0
USP27X,0.00863022
ENSG00000273821,0.0
ENSG00000273824,0.0
ENSG00000273828,0.0
ENSG00000273838,0.0
ENSG00000273877,0.0
ENSG00000273891,0.0
ENSG00000273901,0.0029271443
ENSG00000273919,0.0
ENSG00000273920,0.0
ENSG00000273925,0.0
ENSG00000273956,0.0
ENSG00000273958,0.0046279496
IGKV2-40,0.0
ENSG00000273965,0.0
ENSG00000273971,0.0
ENSG00000273972,0.0
GOLGA6L1,0.0
ENSG00000273980,0.0
ENSG00000273982,0.0013181797
H3C8,0.0
ENSG00000273998,0.0
ENSG00000274002,0.019774402
ENSG00000274015,0.003141481
LINC01138,0.022842167
ENSG00000274021,0.0044497983
ENSG00000274029,0.0
FAM230J,0.0
INO80B-WBP1,0.0
CASTOR2,0.00010931211
ENSG00000274090,0.0
ENSG00000274092,0.0038903868
OR4M2,0.0
ENSG00000274104,0.024425318
ENSG00000274124,0.0
ENSG00000274156,0.0
LINC02967,0.0626809
ENSG00000274175,0.0
ENSG00000274177,0.0
H2AB1,0.0
ENSG00000274184,0.0038716749
ENSG00000274191,0.0007849815
ENSG00000274198,0.0
ANTXRL,0.0
ENSG00000274213,0.038828257
ENSG00000274215,0.0005215498
ENSG00000274220,0.00986487
HEPFAL,0.0
TBC1D3H,0.0
ENSG00000274227,0.0
ENSG00000274238,0.0
ENSG00000274244,0.0033977355
ENSG00000274248,0.0026481883
ENSG00000274251,0.0018831976
GGTLC3,0.0
SYNGAP1-AS1,0.011552741
ENSG00000274261,0.0
GAGE13,0.0
ENSG00000274276,0.0
ENSG00000274281,0.0
H2BC6,0.0030185883
ENSG00000274292,0.0046576634
ENSG00000274294,0.0
ENSG00000274315,0.005042347
LINC02334,0.0057921344
ENSG00000274322,0.0
ENSG00000274331,0.00030802787
LINC03104,0.0027354474
ENSG00000274340,0.00021766944
ENSG00000274341,0.0025215652
ZNF658,0.0129291555
ENSG00000274363,0.0
ENSG00000274370,0.008431341
ENSG00000274372,0.0014251398
ENSG00000274373,0.0
ENSG00000274379,0.0
ENSG00000274383,0.028821513
TMEM269,0.0
ENSG00000274387,0.0
TPTE,0.0
ENSG00000274400,0.0
ENSG00000274403,0.0
ENSG00000274414,0.0
ENSG00000274415,0.0
TBC1D3D,0.0
ENSG00000274425,0.0030883742
ENSG00000274441,0.0
C8orf89,0.0
ENSG00000274447,0.0
LINC01746,0.0
ENSG00000274478,0.0
ENSG00000274492,0.0
ENSG00000274501,0.00059487374
ENSG00000274507,0.0
ENSG00000274508,0.0
TBC1D3L,0.0
ENSG00000274515,0.0
FAM74A6,0.0
SEBOX,0.0
ENSG00000274554,0.0
ENSG00000274559,0.0
ENSG00000274560,0.00036806992
IGHV2-70,0.0
DGKK,0.0
RIMBP3B,0.0
TBC1D3,0.0
H4C6,0.0
ENSG00000274629,0.0
ENSG00000274630,0.0
H2BC17,0.0
ENSG00000274653,0.0
LINC02371,0.0
ENSG00000274670,0.0
ENSG00000274678,0.0025003601
ENSG00000274685,0.0
ENSG00000274695,0.0007163838
ENSG00000274698,0.0
ENSG00000274712,0.010523245
ENSG00000274718,0.0
ENSG00000274723,0.0022504418
KRTAP7-1,0.0
H3C6,0.0018240043
ENSG00000274751,0.00023980923
TRBV12-3,0.0
ENSG00000274758,0.00068208395
PRAMEF27,0.0
ENSG00000274766,0.0
ENSG00000274776,0.0010106283
ENSG00000274792,0.0
ENSG00000274797,0.0
ENSG00000274798,0.0010480407
TBC1D3B,0.0
NPHP3-ACAD11,0.0
ENSG00000274818,0.011462705
ENSG00000274825,0.0
LINC01297,0.0
ENSG00000274833,0.002059743
ENSG00000274834,0.004235987
BALR6,0.0
MAFIP,0.0045426656
ENSG00000274859,0.00037938947
ENSG00000274863,0.0
ENSG00000274874,0.0010039615
ENSG00000274893,0.0011141705
ENSG00000274895,0.0002933506
ENSG00000274898,0.00074354466
ENSG00000274904,0.004215089
ENSG00000274918,0.0
ENSG00000274922,0.004346302
TBC1D3I,0.0
ENSG00000274937,0.0
ENSG00000274944,0.0
ENSG00000274979,0.0
ENSG00000274993,0.0
ENSG00000274996,0.0
H2AC12,0.0
ZNF280B,0.0024953308
ENSG00000275005,0.0022897904
ENSG00000275016,0.0
ENSG00000275024,0.0
ENSG00000275025,0.0
TP53TG3E,0.0
ENSG00000275038,0.0
ENSG00000275040,0.0
ENSG00000275055,0.011503829
ENSG00000275063,0.0
ENSG00000275088,0.0
ENSG00000275091,0.0021155437
ENSG00000275106,0.0
GAGE2E,0.0
ENSG00000275119,0.0
ZSCAN2-AS1,0.0042524585
H4C13,0.0
ENSG00000275139,0.0
CCL16,0.0025608253
TRBV12-5,0.0
ENSG00000275163,0.00040459883
ENSG00000275173,0.0
ENSG00000275178,0.0
ENSG00000275180,0.031165391
ENSG00000275185,0.0005197137
ENSG00000275186,0.0
ENSG00000275197,0.0006010844
LINC02960,0.0018652403
ENSG00000275202,0.07091703
LINC02826,0.0
H2AC15,0.0011541905
ENSG00000275223,0.00061173085
LINC00547,0.0
ENSG00000275228,0.0
ENSG00000275234,0.06397123
ENSG00000275236,0.00052980566
FAM242F,0.0
TRBV16,0.0
ENSG00000275248,0.0
ENSG00000275249,0.0
ENSG00000275263,0.0029459926
ENSG00000275265,0.0
ENSG00000275278,0.0
ENSG00000275285,0.0
ENSG00000275286,0.0
ENSG00000275322,0.0009217115
ENSG00000275327,0.0010146978
ENSG00000275329,0.0007299497
ENSG00000275332,0.0
ENSG00000275345,0.0
LINC03043,0.0
ENSG00000275358,0.0
ENSG00000275367,0.003992428
ENSG00000275371,0.0
H3C11,0.0
ENSG00000275383,0.0014311492
ENSG00000275389,0.0
ENSG00000275390,0.0
ENSG00000275392,0.0
FCGBP,0.037332926
ENSG00000275401,0.0
ENSG00000275409,0.0030025488
HNF1B,0.12849015
ENSG00000275413,0.0032863852
LINC03110,0.0
ENSG00000275427,0.0
ENSG00000275431,0.0
ENSG00000275438,0.00013882514
ENSG00000275441,0.017062439
ENSG00000275443,0.0
ENSG00000275445,0.0026331833
ENSG00000275450,0.00090507173
ENSG00000275454,0.0043137735
ENSG00000275457,0.009166064
ENSG00000275465,0.0
ENSG00000275467,0.0
IGHV3-54,0.0
ENSG00000275476,0.0015478098
ENSG00000275479,0.0
ENSG00000275481,0.003195727
ENSG00000275484,0.0012817368
SPMAP1,0.0
LINC01730,0.0
ENSG00000275496,0.0
ENSG00000275512,0.0
ENSG00000275516,0.0
FAM236A,0.0
ENSG00000275527,0.0014549732
ENSG00000275532,0.008689428
STPG3-AS1,0.0025206346
ENSG00000275552,0.0
ELOA3CP,0.0
ENSG00000275563,0.0
ENSG00000275569,0.0022272833
GRIFIN,0.0
ENSG00000275582,0.0
PDE4DIPP4,0.0
XKR5,0.0
ENSG00000275613,0.0007992018
FLJ16779,0.0
ENSG00000275628,0.0
ENSG00000275630,0.0037212975
ENSG00000275632,0.0014048956
ENSG00000275638,0.0
ENSG00000275649,0.0
H4C7,0.0
ENSG00000275665,0.0
ENSG00000275672,0.002131993
ENSG00000275674,0.0
ENSG00000275676,0.0
CCL15-CCL14,0.0
MT1IP,0.0
ENSG00000275703,0.00016163534
ENSG00000275709,0.0010405334
ENSG00000275710,0.0003570084
H2BC9,0.0
H3C1,0.0019393292
CCL15,0.007733532
ENSG00000275719,0.0019351102
ENSG00000275720,0.00073855266
LYZL6,0.0
ENSG00000275728,0.0
ENSG00000275734,0.00029706728
ENSG00000275740,0.001971964
ENSG00000275741,0.0
TRBV14,0.0
IGHV3-79,0.0
ENSG00000275759,0.0040422133
ZNF516-DT,0.0
ENSG00000275765,0.0023332804
ENSG00000275773,0.0
HNRNPCL2,0.0
ENSG00000275778,0.0
TRBV10-3,0.0
RIMBP3,0.0
ENSG00000275799,0.005112846
ENSG00000275807,0.0060161077
ENSG00000275812,0.0
LINC03082,0.012352679
ENSG00000275846,0.0
LINC01742,0.0
ENSG00000275857,0.0009181399
ENSG00000275869,0.0
PICSAR,0.0
NAXD-AS1,0.011050609
ENSG00000275888,0.0
ENSG00000275897,0.0
ENSG00000275898,0.0
ENSG00000275902,0.0017652712
ENSG00000275910,0.00040168272
ENSG00000275923,0.0
ENSG00000275936,0.0004253765
ENSG00000275944,0.0
TBC1D3F,0.0
ENSG00000275963,0.0014976651
ENSG00000275965,0.0
SPATA31A3,0.0
ENSG00000275993,0.025777403
ENSG00000275995,0.0
ENSG00000276012,0.0
ENSG00000276017,0.0
LINC03085,0.00084338716
SPATA31A7,0.0
UHRF1,0.00037666888
IGKV2OR2-10,0.0
ENSG00000276063,0.0007518811
ENSG00000276071,0.00095459877
ENSG00000276076,0.0
LINC03105,0.0
ENSG00000276087,0.0
ENSG00000276093,0.0
FAM230F,0.0
ENSG00000276101,0.003003061
ENSG00000276110,0.0
FUT8-AS1,0.0019946713
OR13C2,0.0
ENSG00000276121,0.0
ENSG00000276122,0.0
ENSG00000276128,0.0
ENSG00000276131,0.002861083
ENSG00000276148,0.007879832
ENSG00000276166,0.0
H4C9,0.0
ENSG00000276188,0.0
LINC00226,0.0
PIK3R6,0.0
OR4E1,0.0
ENSG00000276241,0.0
LINC02809,0.0
ENSG00000276256,0.061401278
ENSG00000276261,0.00090182386
ENSG00000276266,0.0
ENSG00000276272,0.0
ENSG00000276289,0.0017287635
ENSG00000276292,0.0
ENSG00000276302,0.0
ENSG00000276308,0.0
ENSG00000276317,0.0
ENSG00000276345,0.109369
H2AC14,0.0
ENSG00000276384,0.00092957064
FLJ36000,0.0
ENSG00000276403,0.0
TRBV13,0.0
ENSG00000276406,0.0
ENSG00000276407,0.0
ENSG00000276408,0.0
H2BC3,0.0
ENSG00000276411,0.0
ENSG00000276417,0.00040158254
ENSG00000276418,0.0
ENSG00000276422,0.0
FAM25C,0.0
ENSG00000276436,0.0
ENSG00000276445,0.0
ENSG00000276449,0.0013942994
ENSG00000276454,0.0
LINC03025,0.0
ENSG00000276473,0.0
LINC00540,0.0058504306
ENSG00000276487,0.0
ENSG00000276488,0.0
ENSG00000276490,0.0
BMS1P14,0.002024355
ENSG00000276502,0.0
ENSG00000276508,0.0
ENSG00000276509,0.0
ENSG00000276519,0.0
ENSG00000276523,0.00043728785
LINC03065,0.005768339
ENSG00000276527,0.0
ENSG00000276529,0.007400469
ENSG00000276542,0.0
PCDHGB5,0.002418685
TRBV18,0.0
ENSG00000276564,0.0084286975
IGKV1D-13,0.0
ENSG00000276571,0.0021679043
SPATA31A5,0.0
TRBV11-3,0.0
RAB7B,0.0
ENSG00000276627,0.0
ENSG00000276638,0.0
ENSG00000276651,0.0020160782
ENSG00000276663,0.0018148405
IGKV1OR1-1,0.0
ENSG00000276687,0.0
ENSG00000276688,0.0
ENSG00000276691,0.0
ENSG00000276693,0.0
ENSG00000276698,0.0024732628
TRAJ36,0.0
ENSG00000276702,0.0007512828
ENSG00000276707,0.0
VAMP1-AS1,0.0032414608
ENSG00000276724,0.006179955
ENSG00000276727,0.0
ENSG00000276742,0.0
PADI6,0.0
ENSG00000276754,0.00070766866
LINC03106,0.0
ENSG00000276760,0.0
ENSG00000276768,0.0003819281
ENSG00000276772,0.0055750203
IGHV4-4,0.0
LINC02227,0.0
ENSG00000276786,0.0
ENSG00000276791,0.0022215126
ENSG00000276807,0.0
TRBV15,0.0
ENSG00000276831,0.0
ENSG00000276842,0.0009836435
ENSG00000276850,0.0
ENSG00000276851,0.000398473
ENSG00000276863,0.0028434924
ENSG00000276874,0.0
ENSG00000276888,0.0
ENSG00000276898,0.0
H2AC16,0.0
LINC03079,0.0
GSTT4,0.0
ENSG00000276952,0.00070444745
TRBV12-4,0.0
ENSG00000276957,0.0
ENSG00000276968,0.0
ENSG00000276972,0.0
ENSG00000276984,0.0011005361
ENSG00000276993,0.0
ENSG00000276997,0.0
ENSG00000277007,0.0034293355
ENSG00000277011,0.033730727
ENSG00000277017,0.0
ENSG00000277020,0.00088364386
ENSG00000277022,0.0
ENSG00000277047,0.0
HNRNPCL3,0.0
ENSG00000277067,0.0
H2AC8,0.0012441975
ENSG00000277087,0.0
CCL3-AS1,0.0
ENSG00000277117,0.0041104783
ENSG00000277128,0.0
ENSG00000277135,0.007894279
LINC00235,0.0022515426
ENSG00000277144,0.00038651508
LINC00869,0.059380632
TYW1B,0.0056056506
F8A3,0.0027132144
ENSG00000277151,0.0014341237
ENSG00000277152,0.00043958417
H4C4,0.0034467375
ENSG00000277159,0.0004017945
PIGW,0.021946905
ENSG00000277182,0.0012978875
ENSG00000277196,0.003217073
LINC01632,0.0
CCDC92B,0.0016226672
ENSG00000277210,0.0
ENSG00000277214,0.0
SPANXA2-OT1,0.0
ENSG00000277218,0.0013845216
H2BC7,0.0010421679
